27601	0.019000
27701	0.020000
27801	0.019000
27901	0.019000
28001	0.022000
28101	0.021000
28201	0.019000
28301	0.021000
28401	0.019000
28501	0.022000
28601	0.021000
28701	0.020000
28801	0.021000
28901	0.020000
29001	0.024000
29101	0.020000
29201	0.020000
29301	0.021000
29401	0.021000
29501	0.022000
29601	0.022000
29701	0.020000
29801	0.022000
29901	0.021000
30001	0.025000
30101	0.021000
30201	0.022000
30301	0.022000
30401	0.023000
30501	0.023000
30601	0.023000
30701	0.022000
30801	0.022000
30901	0.024000
31001	0.022000
31101	0.023000
31201	0.023000
31301	0.023000
31401	0.025000
31501	0.024000
31601	0.023000
31701	0.023000
31801	0.025000
31901	0.023000
32001	0.024000
32101	0.024000
32201	0.024000
32301	0.025000
32401	0.024000
32501	0.023000
32601	0.025000
32701	0.025000
32801	0.025000
32901	0.024000
33001	0.028000
33101	0.025000
33201	0.023000
33301	0.024000
33401	0.024000
33501	0.024000
33601	0.024000
33701	0.024000
33801	0.024000
33901	0.024000
34001	0.026000
34101	0.024000
34201	0.026000
34301	0.024000
34401	0.026000
34501	0.025000
34601	0.025000
34701	0.025000
34801	0.027000
34901	0.026000
35001	0.025000
35101	0.026000
35201	0.026000
35301	0.027000
35401	0.026000
35501	0.026000
35601	0.026000
35701	0.027000
35801	0.026000
35901	0.026000
36001	0.027000
36101	0.027000
36201	0.027000
36301	0.027000
36401	0.028000
36501	0.027000
36601	0.026000
36701	0.027000
36801	0.029000
36901	0.027000
37001	0.028000
37101	0.029000
37201	0.029000
37301	0.028000
37401	0.028000
37501	0.028000
37601	0.029000
37701	0.028000
37801	0.029000
37901	0.028000
38001	0.030000
38101	0.029000
38201	0.030000
38301	0.031000
38401	0.029000
38501	0.030000
38601	0.030000
38701	0.030000
38801	0.031000
38901	0.029000
39001	0.030000
39101	0.031000
39201	0.030000
39301	0.030000
39401	0.031000
39501	0.029000
39601	0.031000
39701	0.031000
39801	0.031000
39901	0.031000
40001	0.030000
40101	0.032000
40201	0.030000
40301	0.031000
40401	0.033000
40501	0.032000
40601	0.032000
40701	0.032000
40801	0.032000
40901	0.031000
41001	0.032000
41101	0.033000
41201	0.032000
41301	0.033000
41401	0.034000
41501	0.033000
41601	0.033000
41701	0.033000
41801	0.033000
41901	0.033000
42001	0.034000
42101	0.034000
42201	0.033000
42301	0.035000
42401	0.034000
42501	0.033000
42601	0.033000
42701	0.034000
42801	0.035000
42901	0.033000
43001	0.035000
43101	0.035000
43201	0.034000
43301	0.035000
43401	0.034000
43501	0.036000
43601	0.036000
43701	0.035000
43801	0.036000
43901	0.037000
44001	0.034000
44101	0.036000
44201	0.037000
44301	0.036000
44401	0.037000
44501	0.037000
44601	0.036000
44701	0.036000
44801	0.037000
44901	0.037000
45001	0.037000
45101	0.038000
45201	0.040000
45301	0.051000
45401	0.056000
45501	0.050000
45601	0.069000
45701	0.058000
45801	0.043000
45901	0.062000
46001	0.088000
46101	0.048000
46201	0.064000
46301	0.065000
46401	0.042000
46501	0.044000
46601	0.046000
46701	0.044000
46801	0.041000
46901	0.039000
47001	0.042000
47101	0.047000
47201	0.041000
47301	0.045000
47401	0.050000
47501	0.052000
47601	0.050000
47701	0.049000
47801	0.047000
47901	0.045000
48001	0.042000
48101	0.045000
48201	0.045000
48301	0.047000
48401	0.046000
48501	0.053000
48601	0.045000
48701	0.043000
48801	0.046000
48901	0.046000
49001	0.045000
49101	0.049000
49201	0.045000
49301	0.045000
49401	0.043000
49501	0.044000
49601	0.046000
49701	0.044000
49801	0.045000
49901	0.046000
50001	0.047000
50101	0.048000
50201	0.045000
50301	0.051000
50401	0.044000
50501	0.043000
50601	0.045000
50701	0.044000
50801	0.044000
50901	0.044000
51001	0.044000
51101	0.044000
51201	0.045000
51301	0.045000
51401	0.045000
51501	0.045000
51601	0.044000
51701	0.045000
51801	0.048000
51901	0.045000
52001	0.046000
52101	0.045000
52201	0.047000
52301	0.045000
52401	0.046000
52501	0.050000
52601	0.050000
52701	0.048000
52801	0.047000
52901	0.056000
53001	0.049000
53101	0.048000
53201	0.047000
53301	0.054000
53401	0.053000
53501	0.051000
53601	0.049000
53701	0.050000
53801	0.051000
53901	0.049000
54001	0.049000
54101	0.050000
54201	0.050000
54301	0.057000
54401	0.078000
54501	0.071000
54601	0.067000
54701	0.064000
54801	0.061000
54901	0.048000
55001	0.051000
55101	0.049000
55201	0.050000
